#DMDensity EnergyDensity Pressure SIGCHIN SIGCHI2 DMmass 
1.436 9.94078e-19 1.64979e-14 0 55 0.19734
1.437 9.95463e-19 1.65209e-14 0 55 0.19734
1.438 9.96849e-19 1.65439e-14 0 55 0.19734
1.439 9.98236e-19 1.65669e-14 0 55 0.19734
1.44 9.99624e-19 1.659e-14 0 55 0.19734
1.441 1.00101e-18 1.6613e-14 0 55 0.19734
1.442 1.0024e-18 1.66361e-14 0 55 0.19734
1.443 1.00379e-18 1.66592e-14 0 55 0.19734
1.444 1.00519e-18 1.66823e-14 0 55 0.19734
1.445 1.00658e-18 1.67054e-14 0 55 0.19734
1.446 1.00797e-18 1.67285e-14 0 55 0.19734
1.447 1.00937e-18 1.67516e-14 0 55 0.19734
1.448 1.01076e-18 1.67748e-14 0 55 0.19734
1.449 1.01216e-18 1.6798e-14 0 55 0.19734
1.45 1.01356e-18 1.68212e-14 0 55 0.19734
1.451 1.01495e-18 1.68444e-14 0 55 0.19734
1.452 1.01635e-18 1.68676e-14 0 55 0.19734
1.453 1.01775e-18 1.68909e-14 0 55 0.19734
1.454 1.01916e-18 1.69141e-14 0 55 0.19734
1.455 1.02056e-18 1.69374e-14 0 55 0.19734
1.456 1.02196e-18 1.69607e-14 0 55 0.19734
1.457 1.02337e-18 1.6984e-14 0 55 0.19734
1.458 1.02477e-18 1.70073e-14 0 55 0.19734
1.459 1.02618e-18 1.70306e-14 0 55 0.19734
1.46 1.02758e-18 1.7054e-14 0 55 0.19734
1.461 1.02899e-18 1.70774e-14 0 55 0.19734
1.462 1.0304e-18 1.71008e-14 0 55 0.19734
1.463 1.03181e-18 1.71242e-14 0 55 0.19734
1.464 1.03322e-18 1.71476e-14 0 55 0.19734
1.465 1.03463e-18 1.7171e-14 0 55 0.19734
1.466 1.03605e-18 1.71945e-14 0 55 0.19734
1.467 1.03746e-18 1.72179e-14 0 55 0.19734
1.468 1.03888e-18 1.72414e-14 0 55 0.19734
1.469 1.04029e-18 1.72649e-14 0 55 0.19734
1.47 1.04171e-18 1.72884e-14 0 55 0.19734
1.471 1.04313e-18 1.73119e-14 0 55 0.19734
1.472 1.04455e-18 1.73355e-14 0 55 0.19734
1.473 1.04597e-18 1.73591e-14 0 55 0.19734
1.474 1.04739e-18 1.73826e-14 0 55 0.19734
1.475 1.04881e-18 1.74062e-14 0 55 0.19734
1.476 1.05023e-18 1.74298e-14 0 55 0.19734
1.477 1.05165e-18 1.74535e-14 0 55 0.19734
1.478 1.05308e-18 1.74771e-14 0 55 0.19734
1.479 1.0545e-18 1.75008e-14 0 55 0.19734
1.48 1.05593e-18 1.75244e-14 0 55 0.19734
1.481 1.05736e-18 1.75481e-14 0 55 0.19734
1.482 1.05879e-18 1.75718e-14 0 55 0.19734
1.483 1.06022e-18 1.75955e-14 0 55 0.19734
1.484 1.06165e-18 1.76193e-14 0 55 0.19734
1.485 1.06308e-18 1.7643e-14 0 55 0.19734
1.486 1.06451e-18 1.76668e-14 0 55 0.19734
1.487 1.06594e-18 1.76906e-14 0 55 0.19734
1.488 1.06738e-18 1.77144e-14 0 55 0.19734
1.489 1.06881e-18 1.77382e-14 0 55 0.19734
1.49 1.07025e-18 1.7762e-14 0 55 0.19734
1.491 1.07168e-18 1.77859e-14 0 55 0.19734
1.492 1.07312e-18 1.78098e-14 0 55 0.19734
1.493 1.07456e-18 1.78336e-14 0 55 0.19734
1.494 1.076e-18 1.78575e-14 0 55 0.19734
1.495 1.07744e-18 1.78815e-14 0 55 0.19734
1.496 1.07888e-18 1.79054e-14 0 55 0.19734
1.497 1.08033e-18 1.79293e-14 0 55 0.19734
1.498 1.08177e-18 1.79533e-14 0 55 0.19734
1.499 1.08322e-18 1.79773e-14 0 55 0.19734
1.5 1.08466e-18 1.80013e-14 0 55 0.19734
1.501 1.08611e-18 1.80253e-14 0 55 0.19734
1.502 1.08756e-18 1.80493e-14 0 55 0.19734
1.503 1.089e-18 1.80733e-14 0 55 0.19734
1.504 1.09045e-18 1.80974e-14 0 55 0.19734
1.505 1.0919e-18 1.81215e-14 0 55 0.19734
1.506 1.09336e-18 1.81456e-14 0 55 0.19734
1.507 1.09481e-18 1.81697e-14 0 55 0.19734
1.508 1.09626e-18 1.81938e-14 0 55 0.19734
1.509 1.09772e-18 1.82179e-14 0 55 0.19734
1.51 1.09917e-18 1.82421e-14 0 55 0.19734
1.511 1.10063e-18 1.82663e-14 0 55 0.19734
1.512 1.10209e-18 1.82904e-14 0 55 0.19734
1.513 1.10354e-18 1.83146e-14 0 55 0.19734
1.514 1.105e-18 1.83389e-14 0 55 0.19734
1.515 1.10646e-18 1.83631e-14 0 55 0.19734
1.516 1.10792e-18 1.83873e-14 0 55 0.19734
1.517 1.10939e-18 1.84116e-14 0 55 0.19734
1.518 1.11085e-18 1.84359e-14 0 55 0.19734
1.519 1.11231e-18 1.84602e-14 0 55 0.19734
1.52 1.11378e-18 1.84845e-14 0 55 0.19734
1.521 1.11524e-18 1.85088e-14 0 55 0.19734
1.522 1.11671e-18 1.85332e-14 0 55 0.19734
1.523 1.11818e-18 1.85575e-14 0 55 0.19734
1.524 1.11965e-18 1.85819e-14 0 55 0.19734
1.525 1.12112e-18 1.86063e-14 0 55 0.19734
1.526 1.12259e-18 1.86307e-14 0 55 0.19734
1.527 1.12406e-18 1.86551e-14 0 55 0.19734
1.528 1.12553e-18 1.86796e-14 0 55 0.19734
1.529 1.12701e-18 1.8704e-14 0 55 0.19734
1.53 1.12848e-18 1.87285e-14 0 55 0.19734
1.531 1.12996e-18 1.8753e-14 0 55 0.19734
1.532 1.13143e-18 1.87775e-14 0 55 0.19734
1.533 1.13291e-18 1.8802e-14 0 55 0.19734
1.534 1.13439e-18 1.88266e-14 0 55 0.19734
1.535 1.13587e-18 1.88511e-14 0 55 0.19734
1.536 1.13735e-18 1.88757e-14 0 55 0.19734
1.537 1.13883e-18 1.89003e-14 0 55 0.19734
1.538 1.14031e-18 1.89249e-14 0 55 0.19734
1.539 1.1418e-18 1.89495e-14 0 55 0.19734
1.54 1.14328e-18 1.89741e-14 0 55 0.19734
1.541 1.14477e-18 1.89988e-14 0 55 0.19734
1.542 1.14625e-18 1.90234e-14 0 55 0.19734
1.543 1.14774e-18 1.90481e-14 0 55 0.19734
1.544 1.14923e-18 1.90728e-14 0 55 0.19734
1.545 1.15072e-18 1.90975e-14 0 55 0.19734
1.546 1.15221e-18 1.91223e-14 0 55 0.19734
1.547 1.1537e-18 1.9147e-14 0 55 0.19734
1.548 1.15519e-18 1.91718e-14 0 55 0.19734
1.549 1.15668e-18 1.91966e-14 0 55 0.19734
1.55 1.15818e-18 1.92214e-14 0 55 0.19734
1.551 1.15967e-18 1.92462e-14 0 55 0.19734
1.552 1.16117e-18 1.9271e-14 0 55 0.19734
1.553 1.16266e-18 1.92958e-14 0 55 0.19734
1.554 1.16416e-18 1.93207e-14 0 55 0.19734
1.555 1.16566e-18 1.93456e-14 0 55 0.19734
1.556 1.16716e-18 1.93704e-14 0 55 0.19734
1.557 1.16866e-18 1.93954e-14 0 55 0.19734
1.558 1.17016e-18 1.94203e-14 0 55 0.19734
1.559 1.17167e-18 1.94452e-14 0 55 0.19734
1.56 1.17317e-18 1.94702e-14 0 55 0.19734
1.561 1.17467e-18 1.94951e-14 0 55 0.19734
1.562 1.17618e-18 1.95201e-14 0 55 0.19734
1.563 1.17769e-18 1.95451e-14 0 55 0.19734
1.564 1.17919e-18 1.95701e-14 0 55 0.19734
1.565 1.1807e-18 1.95952e-14 0 55 0.19734
1.566 1.18221e-18 1.96202e-14 0 55 0.19734
1.567 1.18372e-18 1.96453e-14 0 55 0.19734
1.568 1.18523e-18 1.96704e-14 0 55 0.19734
1.569 1.18675e-18 1.96955e-14 0 55 0.19734
1.57 1.18826e-18 1.97206e-14 0 55 0.19734
1.571 1.18977e-18 1.97457e-14 0 55 0.19734
1.572 1.19129e-18 1.97709e-14 0 55 0.19734
1.573 1.1928e-18 1.9796e-14 0 55 0.19734
1.574 1.19432e-18 1.98212e-14 0 55 0.19734
1.575 1.19584e-18 1.98464e-14 0 55 0.19734
1.576 1.19736e-18 1.98716e-14 0 55 0.19734
1.577 1.19888e-18 1.98968e-14 0 55 0.19734
1.578 1.2004e-18 1.99221e-14 0 55 0.19734
1.579 1.20192e-18 1.99473e-14 0 55 0.19734
1.58 1.20344e-18 1.99726e-14 0 55 0.19734
1.581 1.20497e-18 1.99979e-14 0 55 0.19734
1.582 1.20649e-18 2.00232e-14 0 55 0.19734
1.583 1.20802e-18 2.00485e-14 0 55 0.19734
1.584 1.20954e-18 2.00739e-14 0 55 0.19734
1.585 1.21107e-18 2.00992e-14 0 55 0.19734
1.586 1.2126e-18 2.01246e-14 0 55 0.19734
1.587 1.21413e-18 2.015e-14 0 55 0.19734
1.588 1.21566e-18 2.01754e-14 0 55 0.19734
1.589 1.21719e-18 2.02008e-14 0 55 0.19734
1.59 1.21873e-18 2.02262e-14 0 55 0.19734
1.591 1.22026e-18 2.02517e-14 0 55 0.19734
1.592 1.22179e-18 2.02771e-14 0 55 0.19734
1.593 1.22333e-18 2.03026e-14 0 55 0.19734
1.594 1.22487e-18 2.03281e-14 0 55 0.19734
1.595 1.2264e-18 2.03536e-14 0 55 0.19734
1.596 1.22794e-18 2.03792e-14 0 55 0.19734
1.597 1.22948e-18 2.04047e-14 0 55 0.19734
1.598 1.23102e-18 2.04303e-14 0 55 0.19734
1.599 1.23256e-18 2.04558e-14 0 55 0.19734
1.6 1.2341e-18 2.04814e-14 0 55 0.19734
